0876 //ID	Item Name	ICON	Item Model	Lance Texture	Carsise Texture	Phyllis Texture	Ami Texture	Ship Symbol	ship siz number	Type	obtain prefix rate	set ID	Forging Level	Stable value	only ID	Tradeable Or Not	picked	Discard	Confirm to delete	stackable	is it instantiation	SELLING PRICE	Size	Character Level	Class	Character Nick	Character Reputation	item can equip location	item switch location	item obtain into location determine	Str modulus bonus	Agi modulus bonus	Dex modulus bonus	Con modulus bonus	Spr modulus bonus	Luk modulus bonus	ASPD Bonus	????????	?????????	?????????	Percent Def Bonus	Percent HP Bonus	Percent SP  Bonus	flee modulus bonus	Hit modulus bonus	crt modulus bonus	mf modulus bonus	hrec modulus bonus	srec modulus bonus	mspd modulus bonus	col modulus bonus	Strconstant bonus	Agiconstant bonus	Dexconstant bonus	Conconstant bonus	Staconstant bonus	Lukconstant bonus	????????	????????	?????????	?????????	??????	Max HP constant bonus	Mxspconstant bonus	fleeconstant bonus	hitconstant bonus	crtconstant bonus	mfconstant bonus	hrecconstant bonus	srecconstant bonus	mspdconstant bonus	colconstant bonus	Physical Resist	item left hand exert identifier	Item Energy	Durability	Max instantiation hole value	Ship durability recovered	can contain cannon quantity	ship member count	member label	Cargo Capacity	Fuel consumption	Cannonball Path of Flight speed	ship movement speed	usage effect	display effect	item bind effect	item bind effect dummy	Display item effect (item put at object slot 1 to show effect)	item drop model effect	item usage effect	Description (Item level)	Remark
6123	Mercy of Empathy	e1292	10110004	0	0	0002461004	0003471004	0	0	24	0	0	4	4	1	1	1	1	1	1	1	100000	3,4,-2,-2	95	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	4,4	12,12	0,0	0,0	0,0	0,0	0,0	40,45	0,0	180,180	70,75	0,0	0,0	0,0	0,0	5,5	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Full of mysterious power	0
6124	Redemption of Inspiration	e1293	10110001	0	0	0002461001	0003471001	0	0	20	0	0	4	4	1	1	1	1	1	1	1	150000	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4,4	4,4	4,4	4,4	4,4	0,0	0,0	0,0	0,0	0,0	40,40	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Full of mysterious power	0
6125	Guard of Inspiration	e1294	10110002	0	0	0002461002	0003471002	0	0	22	0	0	4	4	1	1	1	1	1	1	1	100000	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	100	0	150	0	0	0	0	0	450	0	0	0,0	0,0	0,0	17,17	11,11	0,0	0,0	0,0	0,0	0,0	90,100	0,0	550,550	0,0	0,0	0,0	0,0	0,0	7,7	0,0	0,0	26,28	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Full of mysterious power	0
6126	Bless of Inspiration	e1295	10110003	0	0	0002461003	0003471003	0	0	23	0	0	4	4	1	1	1	1	1	1	1	100000	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	6,6	10,10	0,0	0,0	0,0	0,0	0,0	55,65	0,0	150,150	0,0	85,89	0,0	0,0	0,0	6,6	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Full of mysterious power	0
6127	Mercy of Inspiration	e1296	10110004	0	0	0002461004	0003471004	0	0	24	0	0	4	4	1	1	1	1	1	1	1	100000	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	6,6	10,10	0,0	0,0	0,0	0,0	0,0	40,45	0,0	150,150	70,75	0,0	0,0	0,0	0,0	6,6	0,0	0,0	0,0	0	7000,7000	20000,20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	Full of mysterious power	0
6128	Holy Ice Sword	w0382	10100001	01010078	0	03070082	0	0	0	1	0	0	0	6	1	1	1	1	1	1	1	147861	1,3,-2,-2	85	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,6,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,17	0,17	0,17	0,17	0,17	0,0	0,0	0,0	195,221	223,252	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A sword with 7 blades, and no one knows what power it contains.	0
6129	Savage Bull Shield	w0383	10100011	01110079	02110079	03110079	0	0	0	11	0	0	0	4	1	1	1	1	1	1	1	62489	1,2,3,-2	85	1,8,9,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,17	0,17	0,17	0,17	0,17	0,0	0,0	0,0	0,0	0,0	55,65	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,9	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A huge shield that can only be carried by a giant.	0
6130	Wing Bow	w0384	10100003	01030080	0	03030080	0	0	0	3	0	0	0	4	1	1	1	1	1	1	1	325487	1,3,-2,-2	85	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,19	0,19	0,19	0,19	0,19	0,0	0,0	0,0	223,241	243,261	0,0	0,0	0,0	0,0	22,22	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	A bow with wings. It seems it can fly.	0
6132	Green Jade Blade	w0386	10100007	01070082	0	03070082	04070082	0	0	7	0	0	0	4	1	1	1	1	1	1	1	185464	1,3,4,-2	85	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	246,261	281,307	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It can reflects clear images of everything.	0
6133	Soul Stealing Sword	w0387	10100002	0	02020083	0	0	0	0	2	0	0	0	4	1	1	1	1	1	1	1	524488	2,-2,-2,-2	85	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,20	0,20	0,20	0,20	0,20	0,0	0,0	0,0	361,395	453,501	17,17	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was forged on an Ice-covered Island that has existed for 1000 years.	0
6134	Dark Staff	w0388	10100009	0	0	03090084	04090084	0	0	9	0	0	0	4	1	1	1	1	1	1	1	185464	3,4,-2,-2	85	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,15	0,0	0,0	0,0	201,228	255,281	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	The staff has a little brightness as if it is from hell.	0
6135	Magic Staff	w0388	10100009	0	0	03090084	04090084	0	0	9	0	0	0	4	1	1	1	1	1	1	1	185446	3,4,-2,-2	85	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	242,261	302,325	0,0	115,135	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It seems full of magic	0
6136	Battle Smallsword	w0389	10100001	01010085	0	03010114	0	0	0	1	0	0	0	4	1	1	1	1	1	1	1	170053	1,3,-2,-2	95	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,6,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	228,257	259,288	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6137	Battle Shield	w0390	10100011	01110086	02110086	03110086	0	0	0	11	0	0	0	4	1	1	1	1	1	1	1	71578	1,2,3,-2	95	1,8,9,10,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	63,71	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,10	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6138	Battle Bow	w0384	10100003	01030080	0	03030080	0	0	0	3	0	0	0	4	1	1	1	1	1	1	1	418736	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	6,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,20	0,20	0,20	0,20	0,20	0,0	0,0	0,0	246,262	283,305	0,0	0,0	0,0	0,0	22,22	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6139	Battle Gun	w0392	10100004	01040088	0	03040088	0	0	0	4	0	0	0	4	1	1	1	1	1	1	1	781542	1,3,-2,-2	95	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	-120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,21	0,21	0,21	0,21	0,21	0,0	0,0	0,0	414,438	451,478	0,0	0,0	0,0	0,0	-10,-10	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6140	Battle Blade	w0393	10100007	01070089	0	03070089	04070089	0	0	7	0	0	0	4	1	1	1	1	1	1	1	224886	1,3,4,-2	95	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0,19	0,19	0,19	0,19	0,19	0,0	0,0	0,0	263,281	309,338	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6141	Battle Epee	w0394	10100002	0	02020090	0	0	0	0	2	0	0	0	4	1	1	1	1	1	1	1	651217	2,-2,-2,-2	95	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,21	0,21	0,21	0,21	0,21	0,0	0,0	0,0	458,481	532,553	0,0	324,324	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6142	Battle Magic Staff	w0395	10100009	0	0	03090091	04090091	0	0	9	0	0	0	4	1	1	1	1	1	1	1	225947	3,4,-2,-2	95	14,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,19	0,19	0,19	0,19	0,15	0,0	0,0	0,0	234,259	286,302	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6143	Battle Holy Staff	w0395	10100009	0	0	03090091	04090091	0	0	9	0	0	0	4	1	1	1	1	1	1	1	225489	3,4,-2,-2	95	13,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	9,-2,-2,-2,-2,-2,-2,-2,-2,-2	9,6,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,19	0,19	0,19	0,19	0,19	0,0	0,0	0,0	264,280	325,345	0,0	130,150	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	It was made of many kinds of material and holds ample power.	0
6144	Forest Battle Robe	e1297	10110002	0000521002	0	0002541002	0	0	0	22	0	0	0	4	1	1	1	1	1	1	1	105649	1,3,-2,-2	85	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,22	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6145	Forest Battle Gloves	e1298	10110003	0000521003	0	0002541003	0	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	1,3,-2,-2	85	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	20,30	0,0	0,0	0,0	63,73	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6146	Forest Battle Boots	e1299	10110004	0000521004	0	0002541004	0	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	1,3,-2,-2	85	12,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	80,90	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6147	Holy Armor	e1297	10110002	0000521002	0	0	0	0	0	22	0	0	0	4	1	1	1	1	1	1	1	105649	1,-2,-2,-2	85	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	36,44	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,32	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6148	Holy Armor Gloves	e1298	10110003	0000521003	0	0	0	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	1,-2,-2,-2	85	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	28,38	0,0	0,0	0,0	63,73	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6149	Holy Armor Boots	e1299	10110004	0000521004	0	0	0	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	1,-2,-2,-2	85	9,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	80,90	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6150	Savage Armor	e1297	10110002	0	0001531002	0	0	0	0	27	0	0	0	4	1	1	1	1	1	1	1	63450	2,-2,-2,-2	85	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	36,46	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,32	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6151	Savage Armor Gloves	e1298	10110003	0	0001531003	0	0	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	2,-2,-2,-2	85	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	23,33	0,0	0,0	0,0	63,73	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6152	Savage Armor Boots	e1299	10110004	0	0001531004	0	0	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	2,-2,-2,-2	85	8,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,19	0,19	0,19	0,19	0,19	0,0	0,0	0,0	0,0	0,0	23,33	0,0	0,0	65,70	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6153	Ice Battle Helmet	e1306	10110001	0	0	0	0003551001	0	0	20	0	0	0	4	1	1	1	1	1	1	1	65874	4,-2,-2,-2	85	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6154	Ice Battle Armor	e1297	10110002	0000521002	0	0002541002	0003551002	0	0	22	0	0	0	4	1	1	1	1	1	1	1	105649	1,3,4,-2	85	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	2,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	29,39	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,32	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6155	Ice Battle Gloves	e1298	10110003	0000521003	0	0002541003	0003551003	0	0	23	0	0	0	4	1	1	1	1	1	1	1	71550	1,3,4,-2	85	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	3,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	22,32	0,0	0,0	0,0	63,73	0,0	0,0	0,0	8,18	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
6156	Ice Battle Boots	e1299	10110004	0000521004	0	0002541004	0003551004	0	0	24	0	0	0	4	1	1	1	1	1	1	1	71550	1,3,4,-2	85	16,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	4,-2,-2,-2,-2,-2,-2,-2,-2,-2	-1,-2,-2,-2,-2,-2,-2,-2,-2,-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,18	0,18	0,18	0,18	0,18	0,0	0,0	0,0	0,0	0,0	27,37	0,0	0,0	80,90	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,1000	10000,10000	3	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	After wearing it, you will gain limitless power.	0
